,Runs,Initial Sample,Query Sample,Precision on Lattice,Recall on Lattice,F1 on Lattice,Recall@k on Lattice,Precision on Queries,Recall on Queries,F1 on Queries,Recall@k on Queries,k
267,2.0,0.7,0.8,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.2,10.0
268,2.0,0.7,0.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
269,2.0,0.7,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
270,2.0,0.8,0.1,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
271,2.0,0.8,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
272,2.0,0.8,0.3,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
273,2.0,0.8,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
274,2.0,0.8,0.5,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
275,2.0,0.8,0.6,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
276,2.0,0.8,0.7,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
277,2.0,0.8,0.8,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
278,2.0,0.8,0.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
279,2.0,0.8,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
280,2.0,0.9,0.1,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
281,2.0,0.9,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
282,2.0,0.9,0.3,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.3,10.0
283,2.0,0.9,0.4,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
284,2.0,0.9,0.5,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
285,2.0,0.9,0.6,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
286,2.0,0.9,0.7,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.2,10.0
287,2.0,0.9,0.8,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
288,2.0,0.9,0.9,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
289,2.0,0.9,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
290,2.0,1.0,0.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
291,2.0,1.0,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,10.0
292,2.0,1.0,0.3,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
293,2.0,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
294,2.0,1.0,0.5,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
295,2.0,1.0,0.6,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
296,2.0,1.0,0.7,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
297,2.0,1.0,0.8,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
298,2.0,1.0,0.9,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
299,2.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
300,3.0,0.1,0.1,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.3,10.0
301,3.0,0.1,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
302,3.0,0.1,0.3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
303,3.0,0.1,0.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
304,3.0,0.1,0.5,1.0,0.9777777777777777,0.9887640449438202,0.0,1.0,0.9777777777777777,0.9887640449438202,0.0,10.0
305,3.0,0.1,0.6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
306,3.0,0.1,0.7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
307,3.0,0.1,0.8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
308,3.0,0.1,0.9,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
309,3.0,0.1,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
310,3.0,0.2,0.1,1.0,0.9888888888888889,0.9944134078212291,0.0,1.0,0.9888888888888889,0.9944134078212291,0.0,10.0
311,3.0,0.2,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
312,3.0,0.2,0.3,1.0,0.9888888888888889,0.9944134078212291,0.0,1.0,0.9888888888888889,0.9944134078212291,0.0,10.0
313,3.0,0.2,0.4,1.0,0.9888888888888889,0.9944134078212291,0.1,1.0,0.9888888888888889,0.9944134078212291,0.1,10.0
314,3.0,0.2,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
315,3.0,0.2,0.6,1.0,0.9888888888888889,0.9944134078212291,0.1,1.0,0.9888888888888889,0.9944134078212291,0.1,10.0
316,3.0,0.2,0.7,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
317,3.0,0.2,0.8,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
318,3.0,0.2,0.9,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
319,3.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
320,3.0,0.3,0.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
321,3.0,0.3,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
322,3.0,0.3,0.3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2,10.0
323,3.0,0.3,0.4,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.2,10.0
324,3.0,0.3,0.5,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
325,3.0,0.3,0.6,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
326,3.0,0.3,0.7,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.2,10.0
327,3.0,0.3,0.8,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
328,3.0,0.3,0.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
329,3.0,0.3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
330,3.0,0.4,0.1,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
331,3.0,0.4,0.2,1.0,0.9888888888888889,0.9944134078212291,0.1,1.0,0.9888888888888889,0.9944134078212291,0.0,10.0
332,3.0,0.4,0.3,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.1,10.0
333,3.0,0.4,0.4,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.2,10.0
334,3.0,0.4,0.5,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.1,10.0
335,3.0,0.4,0.6,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
336,3.0,0.4,0.7,1.0,0.9888888888888889,0.9944134078212291,0.2,1.0,0.9888888888888889,0.9944134078212291,0.1,10.0
337,3.0,0.4,0.8,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
338,3.0,0.4,0.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
339,3.0,0.4,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.3,10.0
340,3.0,0.5,0.1,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
341,3.0,0.5,0.2,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.2,10.0
342,3.0,0.5,0.3,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
343,3.0,0.5,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
344,3.0,0.5,0.5,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
345,3.0,0.5,0.6,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
346,3.0,0.5,0.7,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
347,3.0,0.5,0.8,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
348,3.0,0.5,0.9,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
349,3.0,0.5,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
350,3.0,0.6,0.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
351,3.0,0.6,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
352,3.0,0.6,0.3,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
353,3.0,0.6,0.4,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
354,3.0,0.6,0.5,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
355,3.0,0.6,0.6,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
356,3.0,0.6,0.7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
357,3.0,0.6,0.8,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
358,3.0,0.6,0.9,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
359,3.0,0.6,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
360,3.0,0.7,0.1,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
361,3.0,0.7,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
362,3.0,0.7,0.3,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.3,10.0
363,3.0,0.7,0.4,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.3,10.0
364,3.0,0.7,0.5,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
365,3.0,0.7,0.6,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
366,3.0,0.7,0.7,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
367,3.0,0.7,0.8,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
368,3.0,0.7,0.9,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
369,3.0,0.7,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
370,3.0,0.8,0.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
371,3.0,0.8,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
372,3.0,0.8,0.3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
373,3.0,0.8,0.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
374,3.0,0.8,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
375,3.0,0.8,0.6,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
376,3.0,0.8,0.7,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
377,3.0,0.8,0.8,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
378,3.0,0.8,0.9,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
379,3.0,0.8,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
380,3.0,0.9,0.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
381,3.0,0.9,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
382,3.0,0.9,0.3,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
383,3.0,0.9,0.4,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
384,3.0,0.9,0.5,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
385,3.0,0.9,0.6,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
386,3.0,0.9,0.7,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
387,3.0,0.9,0.8,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
388,3.0,0.9,0.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
389,3.0,0.9,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
390,3.0,1.0,0.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
391,3.0,1.0,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
392,3.0,1.0,0.3,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
393,3.0,1.0,0.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
394,3.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
395,3.0,1.0,0.6,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
396,3.0,1.0,0.7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
397,3.0,1.0,0.8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
398,3.0,1.0,0.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
399,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
400,4.0,0.1,0.1,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
401,4.0,0.1,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
402,4.0,0.1,0.3,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.2,10.0
403,4.0,0.1,0.4,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
404,4.0,0.1,0.5,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.2,10.0
405,4.0,0.1,0.6,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
406,4.0,0.1,0.7,1.0,0.9777777777777777,0.9887640449438202,0.1,1.0,0.9777777777777777,0.9887640449438202,0.1,10.0
407,4.0,0.1,0.8,1.0,0.9888888888888889,0.9944134078212291,0.1,1.0,0.9888888888888889,0.9944134078212291,0.2,10.0
408,4.0,0.1,0.9,1.0,0.9888888888888889,0.9944134078212291,0.1,1.0,0.9888888888888889,0.9944134078212291,0.1,10.0
409,4.0,0.1,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
410,4.0,0.2,0.1,1.0,0.9888888888888889,0.9944134078212291,0.0,1.0,0.9888888888888889,0.9944134078212291,0.0,10.0
411,4.0,0.2,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
412,4.0,0.2,0.3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
413,4.0,0.2,0.4,1.0,0.9888888888888889,0.9944134078212291,0.0,1.0,0.9888888888888889,0.9944134078212291,0.0,10.0
414,4.0,0.2,0.5,1.0,0.9888888888888889,0.9944134078212291,0.1,1.0,0.9888888888888889,0.9944134078212291,0.1,10.0
415,4.0,0.2,0.6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
416,4.0,0.2,0.7,1.0,0.9888888888888889,0.9944134078212291,0.0,1.0,0.9888888888888889,0.9944134078212291,0.0,10.0
417,4.0,0.2,0.8,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
418,4.0,0.2,0.9,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
419,4.0,0.2,1.0,1.0,0.9888888888888889,0.9944134078212291,0.1,1.0,0.9888888888888889,0.9944134078212291,0.1,10.0
420,4.0,0.3,0.1,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
421,4.0,0.3,0.2,1.0,0.9888888888888889,0.9944134078212291,0.1,1.0,0.9888888888888889,0.9944134078212291,0.0,10.0
422,4.0,0.3,0.3,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
423,4.0,0.3,0.4,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
424,4.0,0.3,0.5,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
425,4.0,0.3,0.6,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
426,4.0,0.3,0.7,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
427,4.0,0.3,0.8,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
428,4.0,0.3,0.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
429,4.0,0.3,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
430,4.0,0.4,0.1,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
431,4.0,0.4,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,10.0
432,4.0,0.4,0.3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
433,4.0,0.4,0.4,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
434,4.0,0.4,0.5,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
435,4.0,0.4,0.6,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
436,4.0,0.4,0.7,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
437,4.0,0.4,0.8,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
438,4.0,0.4,0.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
439,4.0,0.4,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
440,4.0,0.5,0.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
441,4.0,0.5,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
442,4.0,0.5,0.3,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
443,4.0,0.5,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
444,4.0,0.5,0.5,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
445,4.0,0.5,0.6,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
446,4.0,0.5,0.7,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.2,10.0
447,4.0,0.5,0.8,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.2,10.0
448,4.0,0.5,0.9,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.3,10.0
449,4.0,0.5,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
450,4.0,0.6,0.1,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.3,10.0
451,4.0,0.6,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,10.0
452,4.0,0.6,0.3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,10.0
453,4.0,0.6,0.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
454,4.0,0.6,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
455,4.0,0.6,0.6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2,10.0
456,4.0,0.6,0.7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
457,4.0,0.6,0.8,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
458,4.0,0.6,0.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
459,4.0,0.6,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
460,4.0,0.7,0.1,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
461,4.0,0.7,0.2,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.3,10.0
462,4.0,0.7,0.3,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
463,4.0,0.7,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
464,4.0,0.7,0.5,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
465,4.0,0.7,0.6,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
466,4.0,0.7,0.7,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
467,4.0,0.7,0.8,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
468,4.0,0.7,0.9,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.3,10.0
469,4.0,0.7,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
470,4.0,0.8,0.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
471,4.0,0.8,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
472,4.0,0.8,0.3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
473,4.0,0.8,0.4,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
474,4.0,0.8,0.5,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
475,4.0,0.8,0.6,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
476,4.0,0.8,0.7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
477,4.0,0.8,0.8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
478,4.0,0.8,0.9,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
479,4.0,0.8,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.2,10.0
480,4.0,0.9,0.1,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
481,4.0,0.9,0.2,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0.3,10.0
482,4.0,0.9,0.3,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.3,10.0
483,4.0,0.9,0.4,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0.4,10.0
484,4.0,0.9,0.5,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
485,4.0,0.9,0.6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,10.0
486,4.0,0.9,0.7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,10.0
487,4.0,0.9,0.8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,10.0
488,4.0,0.9,0.9,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
489,4.0,0.9,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
490,4.0,1.0,0.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0
491,4.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
492,4.0,1.0,0.3,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
493,4.0,1.0,0.4,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.0,10.0
494,4.0,1.0,0.5,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,10.0
495,4.0,1.0,0.6,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
496,4.0,1.0,0.7,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
497,4.0,1.0,0.8,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
498,4.0,1.0,0.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,10.0
499,4.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.1,10.0
