,Runs,Index,count,Time
88,0,False,89,203.54064416885376
89,0,False,90,205.75978708267212
90,0,True,1,0.6473369598388672
91,0,True,2,1.1162207126617432
92,0,True,3,1.5670738220214844
93,0,True,4,2.023744583129883
94,0,True,5,2.466132402420044
95,0,True,6,2.8967373371124268
96,0,True,7,3.310324192047119
97,0,True,8,3.738556146621704
98,0,True,9,4.132105827331543
99,0,True,10,4.522713661193848
100,0,True,11,4.905725955963135
101,0,True,12,5.28670597076416
102,0,True,13,5.658221006393433
103,0,True,14,6.0145299434661865
104,0,True,15,6.374717950820923
105,0,True,16,6.7361791133880615
106,0,True,17,7.081103086471558
107,0,True,18,7.430667400360107
108,0,True,19,7.775888681411743
109,0,True,20,8.135422706604004
110,0,True,21,8.494397640228271
111,0,True,22,8.860355854034424
112,0,True,23,9.228858947753906
113,0,True,24,9.59856390953064
114,0,True,25,9.973430871963501
115,0,True,26,10.320188760757446
116,0,True,27,10.719021797180176
117,0,True,28,11.07345986366272
118,0,True,29,11.41910195350647
119,0,True,30,11.76078176498413
120,0,True,31,12.105187892913818
121,0,True,32,12.443114757537842
122,0,True,33,12.783252716064453
123,0,True,34,13.114592552185059
124,0,True,35,13.446052312850952
125,0,True,36,13.776242017745972
126,0,True,37,14.124794960021973
127,0,True,38,14.467339992523193
128,0,True,39,14.80683422088623
129,0,True,40,15.142639398574829
130,0,True,41,15.483048439025879
131,0,True,42,15.8475923538208
132,0,True,43,16.20510220527649
133,0,True,44,16.578974962234497
134,0,True,45,16.92853879928589
135,0,True,46,17.26940393447876
136,0,True,47,17.604686737060547
137,0,True,48,17.94207262992859
138,0,True,49,18.285160541534424
139,0,True,50,18.627753496170044
140,0,True,51,18.962351322174072
141,0,True,52,19.300995349884033
142,0,True,53,19.632350206375122
143,0,True,54,19.97181224822998
144,0,True,55,20.311777353286743
145,0,True,56,20.663637399673462
146,0,True,57,21.002238273620605
147,0,True,58,21.35086727142334
148,0,True,59,21.703163146972656
149,0,True,60,22.058404207229614
150,0,True,61,22.402122497558594
151,0,True,62,22.748372316360474
152,0,True,63,23.088075399398804
153,0,True,64,23.423495292663574
154,0,True,65,23.809434413909912
155,0,True,66,24.17487144470215
156,0,True,67,24.533895254135132
157,0,True,68,24.893274307250977
158,0,True,69,25.245805501937866
159,0,True,70,25.609471321105957
160,0,True,71,25.964438438415527
161,0,True,72,26.30409860610962
162,0,True,73,26.65861463546753
163,0,True,74,27.022125720977783
164,0,True,75,27.363088846206665
165,0,True,76,27.705562829971313
166,0,True,77,28.057536125183105
167,0,True,78,28.39902925491333
168,0,True,79,28.733567237854004
169,0,True,80,29.066450119018555
170,0,True,81,29.398530960083008
171,0,True,82,29.73261594772339
172,0,True,83,30.065968990325928
173,0,True,84,30.402549266815186
174,0,True,85,30.731611490249634
175,0,True,86,31.05816960334778
176,0,True,87,31.415326595306396
177,0,True,88,31.779160499572754
178,0,True,89,32.11726665496826
179,0,True,90,32.446099519729614
180,0,mc,1,0.2661709785461426
181,0,mc,2,0.5293471813201904
182,0,mc,3,0.7945561408996582
183,0,mc,4,1.0563769340515137
184,0,mc,5,1.3344030380249023
185,0,mc,6,1.6121470928192139
186,0,mc,7,1.8809220790863037
187,0,mc,8,2.1434690952301025
188,0,mc,9,2.4076640605926514
189,0,mc,10,2.6937389373779297
190,0,mc,11,2.95658016204834
191,0,mc,12,3.224238157272339
192,0,mc,13,3.497101068496704
193,0,mc,14,3.762066125869751
194,0,mc,15,4.028949975967407
195,0,mc,16,4.297285079956055
196,0,mc,17,4.562291145324707
197,0,mc,18,4.8396852016448975
198,0,mc,19,5.123622179031372
199,0,mc,20,5.3984973430633545
200,0,mc,21,5.667192459106445
201,0,mc,22,5.93448543548584
202,0,mc,23,6.224106550216675
203,0,mc,24,6.494105339050293
204,0,mc,25,6.763721227645874
205,0,mc,26,7.037355184555054
206,0,mc,27,7.334285259246826
207,0,mc,28,7.6164984703063965
208,0,mc,29,7.904452562332153
209,0,mc,30,8.184576511383057
210,0,mc,31,8.461714744567871
211,0,mc,32,8.731101751327515
212,0,mc,33,8.994038820266724
213,0,mc,34,9.258447885513306
214,0,mc,35,9.529345750808716
215,0,mc,36,9.796461820602417
216,0,mc,37,10.073986768722534
217,0,mc,38,10.345907926559448
218,0,mc,39,10.630379915237427
219,0,mc,40,10.91746997833252
220,0,mc,41,11.20868992805481
221,0,mc,42,11.531728982925415
222,0,mc,43,11.811840295791626
223,0,mc,44,12.088908195495605
224,0,mc,45,12.36564302444458
225,0,mc,46,12.630681991577148
226,0,mc,47,12.898319005966187
227,0,mc,48,13.174148797988892
228,0,mc,49,13.445755958557129
229,0,mc,50,13.70789098739624
230,0,mc,51,13.981956243515015
231,0,mc,52,14.273050308227539
232,0,mc,53,14.543232202529907
233,0,mc,54,14.81480622291565
234,0,mc,55,15.08307433128357
235,0,mc,56,15.365312337875366
236,0,mc,57,15.632001399993896
237,0,mc,58,15.922470331192017
238,0,mc,59,16.212340354919434
239,0,mc,60,16.5133695602417
240,0,mc,61,16.78540062904358
241,0,mc,62,17.05654549598694
242,0,mc,63,17.324830770492554
243,0,mc,64,17.595802545547485
244,0,mc,65,17.863304376602173
245,0,mc,66,18.1216402053833
246,0,mc,67,18.388102054595947
247,0,mc,68,18.653361797332764
248,0,mc,69,18.9159255027771
249,0,mc,70,19.18206548690796
250,0,mc,71,19.456575632095337
251,0,mc,72,19.728551864624023
252,0,mc,73,20.00056791305542
253,0,mc,74,20.27074909210205
254,0,mc,75,20.541253089904785
255,0,mc,76,20.804214000701904
256,0,mc,77,21.091411113739014
257,0,mc,78,21.367156267166138
258,0,mc,79,21.635371446609497
259,0,mc,80,21.897783517837524
260,0,mc,81,22.15937042236328
261,0,mc,82,22.421669483184814
262,0,mc,83,22.684237480163574
263,0,mc,84,22.971437454223633
264,0,mc,85,23.237566471099854
265,0,mc,86,23.504263401031494
266,0,mc,87,23.783138275146484
267,0,mc,88,24.094061136245728
268,0,mc,89,24.37140917778015
269,0,mc,90,24.640111207962036
270,1,False,1,7.377048969268799
271,1,False,2,9.918688297271729
272,1,False,3,12.444356441497803
273,1,False,4,14.96847128868103
274,1,False,5,17.49344801902771
275,1,False,6,20.010740041732788
276,1,False,7,22.518978118896484
277,1,False,8,25.023536205291748
278,1,False,9,27.510631322860718
279,1,False,10,29.976102352142334
280,1,False,11,32.4616436958313
281,1,False,12,34.92932748794556
282,1,False,13,37.4044885635376
283,1,False,14,39.85903859138489
284,1,False,15,42.328211545944214
285,1,False,16,44.79953956604004
286,1,False,17,47.23676562309265
287,1,False,18,49.6819953918457
288,1,False,19,52.11771631240845
289,1,False,20,54.55806922912598
290,1,False,21,56.99747920036316
291,1,False,22,59.43331217765808
292,1,False,23,61.864567041397095
293,1,False,24,64.2899980545044
294,1,False,25,66.7158420085907
295,1,False,26,69.1340057849884
296,1,False,27,71.53482580184937
297,1,False,28,73.96188259124756
298,1,False,29,76.37207341194153
299,1,False,30,78.77031326293945
300,1,False,31,81.16855525970459
301,1,False,32,83.56257629394531
302,1,False,33,85.99443006515503
303,1,False,34,88.41250205039978
304,1,False,35,90.82419514656067
305,1,False,36,93.24112892150879
306,1,False,37,95.67075681686401
307,1,False,38,98.06089353561401
308,1,False,39,100.45127058029175
309,1,False,40,102.83890652656555
310,1,False,41,105.25452136993408
311,1,False,42,107.63828420639038
312,1,False,43,110.03315234184265
313,1,False,44,112.42155241966248
314,1,False,45,114.82024145126343
315,1,False,46,117.21875739097595
316,1,False,47,119.61452150344849
317,1,False,48,122.00427341461182
318,1,False,49,124.4204363822937
319,1,False,50,126.8117322921753
320,1,False,51,129.2007863521576
321,1,False,52,131.58992457389832
322,1,False,53,134.02165150642395
323,1,False,54,136.4275085926056
324,1,False,55,138.81285762786865
325,1,False,56,141.2119710445404
326,1,False,57,143.59381794929504
327,1,False,58,146.00207901000977
328,1,False,59,148.40033888816833
329,1,False,60,150.77947783470154
330,1,False,61,153.15921068191528
331,1,False,62,155.53861474990845
332,1,False,63,157.92046880722046
333,1,False,64,160.28651976585388
334,1,False,65,162.65739250183105
335,1,False,66,165.07178854942322
336,1,False,67,167.45074152946472
337,1,False,68,169.8135805130005
338,1,False,69,172.17707443237305
339,1,False,70,174.5510323047638
340,1,False,71,176.9226152896881
341,1,False,72,179.29402232170105
342,1,False,73,181.65869522094727
343,1,False,74,184.02959537506104
344,1,False,75,186.3987672328949
345,1,False,76,188.767156124115
346,1,False,77,191.1396520137787
347,1,False,78,193.51766324043274
348,1,False,79,195.94922828674316
349,1,False,80,198.35675024986267
350,1,False,81,200.7438259124756
351,1,False,82,203.1103799343109
352,1,False,83,205.4824457168579
353,1,False,84,207.86612153053284
354,1,False,85,210.2801103591919
355,1,False,86,212.69957518577576
356,1,False,87,215.07449293136597
357,1,False,88,217.4606499671936
358,1,False,89,219.82139492034912
359,1,False,90,222.19722080230713
360,1,True,1,0.8127801418304443
361,1,True,2,1.3740923404693604
362,1,True,3,1.915231466293335
363,1,True,4,2.473421573638916
364,1,True,5,2.9848694801330566
365,1,True,6,3.4803884029388428
366,1,True,7,3.9609735012054443
367,1,True,8,4.4171247482299805
368,1,True,9,4.8592987060546875
369,1,True,10,5.2852866649627686
370,1,True,11,5.7024617195129395
371,1,True,12,6.120728492736816
372,1,True,13,6.527128458023071
373,1,True,14,6.965882301330566
374,1,True,15,7.39116907119751
375,1,True,16,7.911433219909668
376,1,True,17,8.357784986495972
377,1,True,18,8.83811092376709
378,1,True,19,9.263036012649536
379,1,True,20,9.670062065124512
380,1,True,21,10.07340121269226
381,1,True,22,10.503710985183716
382,1,True,23,10.913673877716064
383,1,True,24,11.305132865905762
384,1,True,25,11.697572708129883
385,1,True,26,12.088942766189575
386,1,True,27,12.541286706924438
387,1,True,28,12.983396768569946
388,1,True,29,13.395456790924072
389,1,True,30,13.807403802871704
390,1,True,31,14.229407787322998
391,1,True,32,14.629880905151367
392,1,True,33,15.024492979049683
393,1,True,34,15.403441667556763
394,1,True,35,15.796168804168701
395,1,True,36,16.18887162208557
396,1,True,37,16.57461380958557
397,1,True,38,16.990261793136597
398,1,True,39,17.402137756347656
399,1,True,40,17.81268882751465
400,1,True,41,18.206228971481323
401,1,True,42,18.598695039749146
402,1,True,43,18.988089084625244
403,1,True,44,19.376143217086792
404,1,True,45,19.77883291244507
405,1,True,46,20.15937066078186
406,1,True,47,20.54268169403076
407,1,True,48,20.93026304244995
408,1,True,49,21.30367398262024
409,1,True,50,21.68517804145813
410,1,True,51,22.06756091117859
411,1,True,52,22.45928978919983
412,1,True,53,22.849120616912842
413,1,True,54,23.225061416625977
414,1,True,55,23.605114221572876
415,1,True,56,24.013780117034912
416,1,True,57,24.410921812057495
417,1,True,58,24.78537893295288
418,1,True,59,25.16311502456665
419,1,True,60,25.545472860336304
420,1,True,61,25.92907166481018
421,1,True,62,26.307793855667114
422,1,True,63,26.67523694038391
423,1,True,64,27.05622100830078
424,1,True,65,27.435010194778442
425,1,True,66,27.808327198028564
426,1,True,67,28.176737308502197
427,1,True,68,28.54877018928528
428,1,True,69,28.932560205459595
429,1,True,70,29.30168914794922
430,1,True,71,29.692122220993042
431,1,True,72,30.071911334991455
432,1,True,73,30.466859340667725
433,1,True,74,30.863811254501343
434,1,True,75,31.25656223297119
435,1,True,76,31.667588233947754
436,1,True,77,32.08584451675415
437,1,True,78,32.49837946891785
438,1,True,79,32.884915590286255
439,1,True,80,33.27559161186218
440,1,True,81,33.65029573440552
441,1,True,82,34.01147985458374
442,1,True,83,34.37140679359436
443,1,True,84,34.746437549591064
444,1,True,85,35.10707330703735
445,1,True,86,35.47118306159973
446,1,True,87,35.84066128730774
447,1,True,88,36.21247124671936
448,1,True,89,36.5801682472229
449,1,True,90,36.94190835952759
450,1,mc,1,0.3409121036529541
451,1,mc,2,0.7032060623168945
452,1,mc,3,1.0795481204986572
453,1,mc,4,1.4665093421936035
454,1,mc,5,1.8383142948150635
455,1,mc,6,2.212141513824463
456,1,mc,7,2.6111176013946533
457,1,mc,8,2.9802355766296387
458,1,mc,9,3.3531906604766846
459,1,mc,10,3.740785598754883
460,1,mc,11,4.102543592453003
461,1,mc,12,4.460453748703003
462,1,mc,13,4.856278896331787
463,1,mc,14,5.235270738601685
464,1,mc,15,5.614445686340332
465,1,mc,16,5.94852089881897
466,1,mc,17,6.322107791900635
467,1,mc,18,6.70649790763855
468,1,mc,19,7.08020281791687
469,1,mc,20,7.445081949234009
470,1,mc,21,7.819528818130493
471,1,mc,22,8.182365894317627
472,1,mc,23,8.578182697296143
473,1,mc,24,8.939425468444824
474,1,mc,25,9.314781665802002
475,1,mc,26,9.680750846862793
476,1,mc,27,10.048768758773804
477,1,mc,28,10.429776668548584
478,1,mc,29,10.807426691055298
479,1,mc,30,11.14277458190918
480,1,mc,31,11.499831676483154
481,1,mc,32,11.873595714569092
482,1,mc,33,12.241970539093018
483,1,mc,34,12.613759517669678
484,1,mc,35,12.976993560791016
485,1,mc,36,13.370003700256348
486,1,mc,37,13.740216732025146
487,1,mc,38,14.105217695236206
488,1,mc,39,14.501149415969849
489,1,mc,40,14.872135400772095
490,1,mc,41,15.210542678833008
491,1,mc,42,15.5936758518219
492,1,mc,43,15.963930130004883
493,1,mc,44,16.341968059539795
494,1,mc,45,16.682556867599487
495,1,mc,46,17.033861875534058
496,1,mc,47,17.40513324737549
497,1,mc,48,17.7746422290802
498,1,mc,49,18.142462968826294
499,1,mc,50,18.50695490837097
500,1,mc,51,18.871932983398438
501,1,mc,52,19.25133776664734
502,1,mc,53,19.61950659751892
503,1,mc,54,20.011512517929077
504,1,mc,55,20.3782377243042
505,1,mc,56,20.763663053512573
506,1,mc,57,21.1371853351593
507,1,mc,58,21.51367950439453
508,1,mc,59,21.882659673690796
509,1,mc,60,22.24687671661377
510,1,mc,61,22.627339601516724
511,1,mc,62,23.02183747291565
512,1,mc,63,23.39686369895935
513,1,mc,64,23.764832496643066
514,1,mc,65,24.13400626182556
515,1,mc,66,24.524482250213623
516,1,mc,67,24.905888080596924
517,1,mc,68,25.27615714073181
518,1,mc,69,25.64610505104065
519,1,mc,70,26.01676106452942
520,1,mc,71,26.414561986923218
521,1,mc,72,26.781714916229248
522,1,mc,73,27.146474838256836
523,1,mc,74,27.50996494293213
524,1,mc,75,27.845189094543457
525,1,mc,76,28.210612773895264
526,1,mc,77,28.57800793647766
527,1,mc,78,28.949103832244873
528,1,mc,79,29.32287883758545
529,1,mc,80,29.68950366973877
530,1,mc,81,30.06189775466919
531,1,mc,82,30.434637546539307
532,1,mc,83,30.819206476211548
533,1,mc,84,31.199700355529785
534,1,mc,85,31.561238288879395
535,1,mc,86,31.952489137649536
536,1,mc,87,32.308425188064575
537,1,mc,88,32.678001165390015
538,1,mc,89,33.04049611091614
539,1,mc,90,33.37226724624634
540,2,False,1,8.320944786071777
541,2,False,2,10.700638771057129
542,2,False,3,13.08394193649292
543,2,False,4,15.514758825302124
544,2,False,5,17.93420672416687
545,2,False,6,20.320625066757202
546,2,False,7,22.695860147476196
547,2,False,8,25.05755305290222
548,2,False,9,27.41774082183838
549,2,False,10,29.77160406112671
550,2,False,11,32.11412525177002
551,2,False,12,34.519596099853516
552,2,False,13,36.871399879455566
553,2,False,14,39.244940996170044
554,2,False,15,41.625473976135254
555,2,False,16,43.94481611251831
556,2,False,17,46.27156615257263
557,2,False,18,48.622536182403564
558,2,False,19,50.97025012969971
559,2,False,20,53.2766637802124
560,2,False,21,55.63042998313904
561,2,False,22,57.93467378616333
562,2,False,23,60.23058867454529
563,2,False,24,62.525869607925415
564,2,False,25,64.88751077651978
565,2,False,26,67.1982307434082
566,2,False,27,69.49876689910889
567,2,False,28,71.80521392822266
568,2,False,29,74.09863591194153
569,2,False,30,76.38903379440308
570,2,False,31,78.66757678985596
571,2,False,32,80.94836568832397
572,2,False,33,83.22117352485657
573,2,False,34,85.49169874191284
574,2,False,35,87.74447178840637
575,2,False,36,90.00770878791809
576,2,False,37,92.27268075942993
577,2,False,38,94.54183959960938
578,2,False,39,96.80283856391907
579,2,False,40,99.0880434513092
580,2,False,41,101.3579535484314
581,2,False,42,103.62907075881958
582,2,False,43,105.88727355003357
583,2,False,44,108.16579055786133
584,2,False,45,110.44731664657593
585,2,False,46,112.72226858139038
586,2,False,47,115.02055048942566
587,2,False,48,117.28136944770813
588,2,False,49,119.53631043434143
589,2,False,50,121.78901934623718
590,2,False,51,124.03761625289917
591,2,False,52,126.28291940689087
592,2,False,53,128.52102422714233
593,2,False,54,130.7519073486328
594,2,False,55,132.98505234718323
595,2,False,56,135.21813535690308
596,2,False,57,137.4718883037567
597,2,False,58,139.69512963294983
598,2,False,59,141.93179273605347
599,2,False,60,144.15970993041992
600,2,False,61,146.38714289665222
601,2,False,62,148.62863874435425
602,2,False,63,150.8788619041443
603,2,False,64,153.11541295051575
604,2,False,65,155.3546233177185
605,2,False,66,157.5609314441681
606,2,False,67,159.78791451454163
607,2,False,68,162.02573657035828
608,2,False,69,164.2647099494934
609,2,False,70,166.50466394424438
610,2,False,71,168.71753525733948
611,2,False,72,170.94523739814758
612,2,False,73,173.1695773601532
613,2,False,74,175.43131756782532
614,2,False,75,177.7452507019043
615,2,False,76,179.9779405593872
616,2,False,77,182.22297978401184
617,2,False,78,184.46560192108154
618,2,False,79,186.70826387405396
619,2,False,80,188.94026613235474
620,2,False,81,191.17394304275513
621,2,False,82,193.4123191833496
622,2,False,83,195.6494710445404
623,2,False,84,197.8924491405487
624,2,False,85,200.11894726753235
625,2,False,86,202.34863209724426
626,2,False,87,204.57882404327393
627,2,False,88,206.7829988002777
628,2,False,89,209.01935386657715
629,2,False,90,211.2510678768158
630,2,True,1,0.5560290813446045
631,2,True,2,0.989232063293457
632,2,True,3,1.4120550155639648
633,2,True,4,1.838719129562378
634,2,True,5,2.280745029449463
635,2,True,6,2.7182042598724365
636,2,True,7,3.148320198059082
637,2,True,8,3.5892722606658936
638,2,True,9,4.028163194656372
639,2,True,10,4.447373390197754
640,2,True,11,4.880931377410889
641,2,True,12,5.2712225914001465
642,2,True,13,5.689893484115601
643,2,True,14,6.126895427703857
644,2,True,15,6.559426307678223
645,2,True,16,6.994136333465576
646,2,True,17,7.423164367675781
647,2,True,18,7.85086727142334
648,2,True,19,8.28672456741333
649,2,True,20,8.704733610153198
650,2,True,21,9.13841962814331
651,2,True,22,9.569145441055298
652,2,True,23,10.007883548736572
653,2,True,24,10.428309440612793
654,2,True,25,10.83711838722229
655,2,True,26,11.34162712097168
656,2,True,27,11.777881145477295
657,2,True,28,12.197247982025146
658,2,True,29,12.640783071517944
659,2,True,30,13.078047275543213
660,2,True,31,13.505703210830688
661,2,True,32,13.932616233825684
662,2,True,33,14.367067337036133
663,2,True,34,14.790337085723877
664,2,True,35,15.235049486160278
665,2,True,36,15.668603420257568
666,2,True,37,16.101409435272217
667,2,True,38,16.494685649871826
668,2,True,39,16.928414583206177
669,2,True,40,17.363948583602905
670,2,True,41,17.791471481323242
671,2,True,42,18.23197865486145
672,2,True,43,18.665124654769897
673,2,True,44,19.098069429397583
674,2,True,45,19.539433479309082
675,2,True,46,19.97721242904663
676,2,True,47,20.420421361923218
677,2,True,48,20.85987424850464
678,2,True,49,21.312140226364136
679,2,True,50,21.71675729751587
680,2,True,51,22.111897230148315
681,2,True,52,22.530251026153564
682,2,True,53,22.9532573223114
683,2,True,54,23.38111424446106
684,2,True,55,23.809198141098022
685,2,True,56,24.25634527206421
686,2,True,57,24.683610200881958
687,2,True,58,25.104127168655396
688,2,True,59,25.531590223312378
689,2,True,60,25.967225551605225
690,2,True,61,26.41122078895569
691,2,True,62,26.85117769241333
692,2,True,63,27.25684952735901
693,2,True,64,27.667234420776367
694,2,True,65,28.10062336921692
695,2,True,66,28.526259422302246
696,2,True,67,28.966829299926758
697,2,True,68,29.40153217315674
698,2,True,69,29.841763019561768
699,2,True,70,30.268524169921875
700,2,True,71,30.709684133529663
701,2,True,72,31.143126249313354
702,2,True,73,31.57899236679077
703,2,True,74,32.01302242279053
704,2,True,75,32.45658230781555
705,2,True,76,32.86383628845215
706,2,True,77,33.302892446517944
707,2,True,78,33.742239475250244
708,2,True,79,34.18354654312134
709,2,True,80,34.6163055896759
710,2,True,81,35.05976057052612
711,2,True,82,35.498552322387695
712,2,True,83,35.9436891078949
713,2,True,84,36.389841079711914
714,2,True,85,36.83006501197815
715,2,True,86,37.26287078857422
716,2,True,87,37.70412874221802
717,2,True,88,38.145410776138306
718,2,True,89,38.558207750320435
719,2,True,90,38.992101430892944
720,2,mc,1,0.24100780487060547
721,2,mc,2,0.47185373306274414
722,2,mc,3,0.7023334503173828
723,2,mc,4,0.9273073673248291
724,2,mc,5,1.1545803546905518
725,2,mc,6,1.3855361938476562
726,2,mc,7,1.9089131355285645
727,2,mc,8,2.135512113571167
728,2,mc,9,2.3649652004241943
729,2,mc,10,2.5900931358337402
730,2,mc,11,2.818962335586548
731,2,mc,12,3.0425772666931152
732,2,mc,13,3.447988271713257
733,2,mc,14,3.677408456802368
734,2,mc,15,3.9075653553009033
735,2,mc,16,4.139236211776733
736,2,mc,17,4.369040250778198
737,2,mc,18,4.597127437591553
738,2,mc,19,4.826618432998657
739,2,mc,20,5.055687427520752
740,2,mc,21,5.292377471923828
741,2,mc,22,5.527212381362915
742,2,mc,23,5.761245489120483
743,2,mc,24,5.993248224258423
744,2,mc,25,6.224379062652588
745,2,mc,26,6.454625368118286
746,2,mc,27,6.687825441360474
747,2,mc,28,6.9198832511901855
748,2,mc,29,7.148718357086182
749,2,mc,30,7.3762452602386475
750,2,mc,31,7.607356548309326
751,2,mc,32,7.836798667907715
752,2,mc,33,8.074851751327515
753,2,mc,34,8.308183670043945
754,2,mc,35,8.539205551147461
755,2,mc,36,8.767449617385864
756,2,mc,37,8.993816375732422
757,2,mc,38,9.225322484970093
758,2,mc,39,9.454673528671265
759,2,mc,40,9.682420253753662
760,2,mc,41,9.909837007522583
761,2,mc,42,10.135888814926147
762,2,mc,43,10.364828824996948
763,2,mc,44,10.594777584075928
764,2,mc,45,10.828373670578003
765,2,mc,46,11.064037799835205
766,2,mc,47,11.308277130126953
767,2,mc,48,11.54786205291748
768,2,mc,49,11.78406310081482
769,2,mc,50,12.01255202293396
770,2,mc,51,12.241717100143433
771,2,mc,52,12.467963457107544
772,2,mc,53,12.706745862960815
773,2,mc,54,12.944592714309692
774,2,mc,55,13.175215005874634
775,2,mc,56,13.40814995765686
776,2,mc,57,13.640692949295044
777,2,mc,58,13.869096755981445
778,2,mc,59,14.098703622817993
779,2,mc,60,14.330835580825806
780,2,mc,61,14.570143699645996
781,2,mc,62,14.807363986968994
782,2,mc,63,15.043840885162354
783,2,mc,64,15.280961036682129
784,2,mc,65,15.509857177734375
785,2,mc,66,15.741587400436401
786,2,mc,67,15.97283935546875
787,2,mc,68,16.206465244293213
788,2,mc,69,16.437315464019775
789,2,mc,70,16.662017583847046
790,2,mc,71,16.888152360916138
791,2,mc,72,17.1181001663208
792,2,mc,73,17.344398021697998
793,2,mc,74,17.572343111038208
794,2,mc,75,17.810887098312378
795,2,mc,76,18.047173261642456
796,2,mc,77,18.279794454574585
797,2,mc,78,18.51190161705017
798,2,mc,79,18.74314260482788
799,2,mc,80,18.975204944610596
800,2,mc,81,19.204011917114258
801,2,mc,82,19.432438850402832
802,2,mc,83,19.662585973739624
803,2,mc,84,19.89359402656555
804,2,mc,85,20.12312889099121
805,2,mc,86,20.358481884002686
806,2,mc,87,20.590256690979004
807,2,mc,88,20.81795382499695
808,2,mc,89,21.04659867286682
809,2,mc,90,21.280821800231934
810,3,False,1,5.7037928104400635
811,3,False,2,7.771583557128906
812,3,False,3,9.831052541732788
813,3,False,4,11.939797401428223
814,3,False,5,14.037878274917603
815,3,False,6,16.13088822364807
816,3,False,7,18.195722103118896
817,3,False,8,20.24880838394165
818,3,False,9,22.28939723968506
819,3,False,10,24.334928274154663
820,3,False,11,26.37926745414734
821,3,False,12,28.4087872505188
822,3,False,13,30.43588423728943
823,3,False,14,32.46349549293518
824,3,False,15,34.47239542007446
825,3,False,16,36.50461959838867
826,3,False,17,38.52866888046265
827,3,False,18,40.56125593185425
828,3,False,19,42.593233823776245
829,3,False,20,44.615121841430664
830,3,False,21,46.63002395629883
831,3,False,22,48.64488196372986
832,3,False,23,50.6534628868103
833,3,False,24,52.67083787918091
834,3,False,25,54.68146872520447
835,3,False,26,56.691725730895996
836,3,False,27,58.70695781707764
837,3,False,28,60.70857882499695
838,3,False,29,62.72174859046936
839,3,False,30,64.72246670722961
840,3,False,31,66.70916771888733
841,3,False,32,68.68315887451172
842,3,False,33,70.65610885620117
843,3,False,34,72.62378096580505
844,3,False,35,74.5955650806427
845,3,False,36,76.56555604934692
846,3,False,37,78.53552889823914
847,3,False,38,80.51080918312073
848,3,False,39,82.4763491153717
849,3,False,40,84.45754313468933
850,3,False,41,86.43270301818848
851,3,False,42,88.40213513374329
852,3,False,43,90.35935807228088
