,Runs,Initial Sample,Query Sample,Pair,Error on materialized,Error on lattice,Prediction
57,0,0.1,0.1,"('UA', 'NK')",0.125,0.25,0.0
58,0,0.1,0.1,"('UA', 'EV')",0.16666666666666666,0.2857142857142857,0.0
59,0,0.1,0.1,"('UA', 'HA')",0.3333333333333333,0.16666666666666666,0.0
60,0,0.1,0.1,"('UA', 'OO')",0.16666666666666666,0.2857142857142857,0.0
61,0,0.1,0.1,"('UA', 'AS')",0.2857142857142857,0.25,0.0
62,0,0.1,0.1,"('WN', 'US')",0.4444444444444444,0.5555555555555556,0.0
63,0,0.1,0.1,"('WN', 'MQ')",0.2857142857142857,0.375,0.0
64,0,0.1,0.1,"('WN', 'NK')",0.3333333333333333,0.2222222222222222,0.0
65,0,0.1,0.1,"('WN', 'EV')",0.25,0.2222222222222222,0.0
66,0,0.1,0.1,"('WN', 'HA')",0.2857142857142857,0.375,0.0
67,0,0.1,0.1,"('WN', 'OO')",0.14285714285714285,0.25,0.0
68,0,0.1,0.1,"('WN', 'AS')",0.3333333333333333,0.4444444444444444,0.0
69,0,0.1,0.1,"('US', 'MQ')",0.2,0.3333333333333333,0.0
70,0,0.1,0.1,"('US', 'NK')",0.2857142857142857,0.14285714285714285,0.0
71,0,0.1,0.1,"('US', 'EV')",0.3333333333333333,0.16666666666666666,0.0
72,0,0.1,0.1,"('US', 'HA')",0.5,0.5,0.0
73,0,0.1,0.1,"('US', 'OO')",0.3333333333333333,0.3333333333333333,0.0
74,0,0.1,0.1,"('US', 'AS')",0.25,0.2222222222222222,0.0
75,0,0.1,0.1,"('MQ', 'NK')",0.5,0.5714285714285714,0.0
76,0,0.1,0.1,"('MQ', 'EV')",0.14285714285714285,0.25,0.0
77,0,0.1,0.1,"('MQ', 'HA')",0.5,0.5,0.0
78,0,0.1,0.1,"('MQ', 'OO')",0.14285714285714285,0.14285714285714285,0.0
79,0,0.1,0.1,"('MQ', 'AS')",0.25,0.25,0.0
80,0,0.1,0.1,"('NK', 'EV')",0.16666666666666666,0.16666666666666666,0.0
81,0,0.1,0.1,"('NK', 'HA')",0.6,0.6,1.0
82,0,0.1,0.1,"('NK', 'OO')",0.3333333333333333,0.5,0.0
83,0,0.1,0.1,"('NK', 'AS')",0.2,0.2,0.0
84,0,0.1,0.1,"('EV', 'HA')",0.3333333333333333,0.3333333333333333,0.0
85,0,0.1,0.1,"('EV', 'OO')",0.14285714285714285,0.25,0.0
86,0,0.1,0.1,"('EV', 'AS')",0.6,0.6666666666666666,0.0
87,0,0.1,0.1,"('HA', 'OO')",0.5,0.5714285714285714,0.0
88,0,0.1,0.1,"('HA', 'AS')",0.4285714285714286,0.4285714285714286,1.0
89,0,0.1,0.2,"('VX', 'AA')",0.375,0.375,0.0
90,0,0.1,0.2,"('VX', 'F9')",0.0,0.16666666666666663,0.5
91,0,0.1,0.2,"('VX', 'B6')",0.2857142857142857,0.2857142857142857,0.0
92,0,0.1,0.2,"('VX', 'DL')",0.42857142857142855,0.5,0.0
93,0,0.1,0.2,"('VX', 'UA')",0.25,0.2222222222222222,0.0
94,0,0.1,0.2,"('VX', 'WN')",0.4444444444444444,0.4,0.0
95,0,0.1,0.2,"('VX', 'US')",0.16666666666666666,0.16666666666666666,0.0
96,0,0.1,0.2,"('VX', 'MQ')",0.6,0.4,0.0
97,0,0.1,0.2,"('VX', 'NK')",0.09999999999999998,0.09999999999999998,0.5
98,0,0.1,0.2,"('VX', 'EV')",0.4,0.4,0.0
99,0,0.1,0.2,"('VX', 'HA')",0.4,0.4,0.0
100,0,0.1,0.2,"('VX', 'OO')",0.3333333333333333,0.16666666666666666,0.0
101,0,0.1,0.2,"('VX', 'AS')",0.2857142857142857,0.2857142857142857,0.0
102,0,0.1,0.2,"('AA', 'F9')",0.14285714285714285,0.25,0.0
103,0,0.1,0.2,"('AA', 'B6')",0.3,0.36363636363636365,0.0
104,0,0.1,0.2,"('AA', 'DL')",0.1111111111111111,0.1,0.0
105,0,0.1,0.2,"('AA', 'UA')",0.3333333333333333,0.2727272727272727,0.0
106,0,0.1,0.2,"('AA', 'WN')",0.1111111111111111,0.1,0.0
107,0,0.1,0.2,"('AA', 'US')",0.125,0.2222222222222222,0.0
108,0,0.1,0.2,"('AA', 'MQ')",0.16666666666666666,0.14285714285714285,0.0
109,0,0.1,0.2,"('AA', 'NK')",0.3333333333333333,0.4,0.0
110,0,0.1,0.2,"('AA', 'EV')",0.25,0.2222222222222222,0.0
111,0,0.1,0.2,"('AA', 'HA')",0.5714285714285714,0.42857142857142855,0.0
112,0,0.1,0.2,"('AA', 'OO')",0.16666666666666666,0.14285714285714285,0.0
113,0,0.1,0.2,"('AA', 'AS')",0.125,0.2222222222222222,0.0
114,0,0.1,0.2,"('F9', 'B6')",0.42857142857142855,0.42857142857142855,0.0
115,0,0.1,0.2,"('F9', 'DL')",0.2222222222222222,0.2222222222222222,0.0
116,0,0.1,0.2,"('F9', 'UA')",0.375,0.375,0.0
117,0,0.1,0.2,"('F9', 'WN')",0.375,0.3333333333333333,0.0
118,0,0.1,0.2,"('F9', 'MQ')",0.3333333333333333,0.3333333333333333,0.0
119,0,0.1,0.2,"('F9', 'NK')",0.2857142857142857,0.42857142857142855,0.0
120,0,0.1,0.2,"('F9', 'EV')",0.16666666666666666,0.2857142857142857,0.0
121,0,0.1,0.2,"('F9', 'HA')",0.4,0.4,0.0
122,0,0.1,0.2,"('F9', 'OO')",0.16666666666666666,0.14285714285714285,0.0
123,0,0.1,0.2,"('F9', 'AS')",0.3333333333333333,0.3333333333333333,0.0
124,0,0.1,0.2,"('B6', 'DL')",0.125,0.125,0.0
125,0,0.1,0.2,"('B6', 'UA')",0.125,0.2222222222222222,0.0
126,0,0.1,0.2,"('B6', 'WN')",0.2222222222222222,0.3,0.0
127,0,0.1,0.2,"('B6', 'US')",0.25,0.25,0.0
128,0,0.1,0.2,"('B6', 'MQ')",0.5,0.5714285714285714,0.0
129,0,0.1,0.2,"('B6', 'NK')",0.5,0.5,0.0
130,0,0.1,0.2,"('B6', 'EV')",0.42857142857142855,0.375,0.0
131,0,0.1,0.2,"('B6', 'HA')",0.2,0.2,0.0
132,0,0.1,0.2,"('B6', 'OO')",0.42857142857142855,0.5,0.0
133,0,0.1,0.2,"('B6', 'AS')",0.16666666666666666,0.16666666666666666,0.0
134,0,0.1,0.2,"('DL', 'UA')",0.5,0.5,0.0
135,0,0.1,0.2,"('DL', 'WN')",0.1111111111111111,0.1,0.0
136,0,0.1,0.2,"('DL', 'US')",0.2727272727272727,0.3333333333333333,0.0
137,0,0.1,0.2,"('DL', 'MQ')",0.16666666666666666,0.14285714285714285,0.0
138,0,0.1,0.2,"('DL', 'NK')",0.375,0.4444444444444444,0.0
139,0,0.1,0.2,"('DL', 'EV')",0.14285714285714285,0.25,0.0
140,0,0.1,0.2,"('DL', 'HA')",0.5,0.3333333333333333,0.0
141,0,0.1,0.2,"('DL', 'OO')",0.2857142857142857,0.3333333333333333,0.0
142,0,0.1,0.2,"('DL', 'AS')",0.25,0.25,0.0
143,0,0.1,0.2,"('UA', 'WN')",0.2222222222222222,0.3,0.0
144,0,0.1,0.2,"('UA', 'US')",0.4444444444444444,0.5,0.0
145,0,0.1,0.2,"('UA', 'MQ')",0.16666666666666666,0.16666666666666666,0.0
146,0,0.1,0.2,"('UA', 'NK')",0.125,0.125,0.0
147,0,0.1,0.2,"('UA', 'EV')",0.3333333333333333,0.14285714285714285,0.0
148,0,0.1,0.2,"('UA', 'HA')",0.5,0.5,0.0
149,0,0.1,0.2,"('UA', 'OO')",0.16666666666666666,0.2857142857142857,0.0
150,0,0.1,0.2,"('UA', 'AS')",0.14285714285714285,0.125,0.0
151,0,0.1,0.2,"('WN', 'US')",0.4444444444444444,0.4444444444444444,0.0
152,0,0.1,0.2,"('WN', 'MQ')",0.2857142857142857,0.375,0.0
153,0,0.1,0.2,"('WN', 'NK')",0.3333333333333333,0.3333333333333333,0.0
154,0,0.1,0.2,"('WN', 'EV')",0.25,0.2222222222222222,0.0
155,0,0.1,0.2,"('WN', 'HA')",0.2857142857142857,0.375,0.0
156,0,0.1,0.2,"('WN', 'OO')",0.14285714285714285,0.25,0.0
157,0,0.1,0.2,"('WN', 'AS')",0.3333333333333333,0.4444444444444444,0.0
158,0,0.1,0.2,"('US', 'MQ')",0.2,0.3333333333333333,0.0
159,0,0.1,0.2,"('US', 'NK')",0.2857142857142857,0.14285714285714285,0.0
160,0,0.1,0.2,"('US', 'EV')",0.3333333333333333,0.16666666666666666,0.0
161,0,0.1,0.2,"('US', 'HA')",0.5,0.5,0.0
162,0,0.1,0.2,"('US', 'OO')",0.3333333333333333,0.3333333333333333,0.0
163,0,0.1,0.2,"('US', 'AS')",0.25,0.2222222222222222,0.0
164,0,0.1,0.2,"('MQ', 'NK')",0.5,0.5714285714285714,0.0
165,0,0.1,0.2,"('MQ', 'EV')",0.14285714285714285,0.25,0.0
166,0,0.1,0.2,"('MQ', 'HA')",0.5,0.5,0.0
167,0,0.1,0.2,"('MQ', 'OO')",0.14285714285714285,0.14285714285714285,0.0
168,0,0.1,0.2,"('MQ', 'AS')",0.25,0.25,0.0
169,0,0.1,0.2,"('NK', 'EV')",0.16666666666666666,0.16666666666666666,0.0
170,0,0.1,0.2,"('NK', 'HA')",0.09999999999999998,0.09999999999999998,0.5
171,0,0.1,0.2,"('NK', 'OO')",0.3333333333333333,0.5,0.0
172,0,0.1,0.2,"('NK', 'AS')",0.2,0.2,0.0
173,0,0.1,0.2,"('EV', 'HA')",0.3333333333333333,0.3333333333333333,0.0
174,0,0.1,0.2,"('EV', 'OO')",0.14285714285714285,0.25,0.0
175,0,0.1,0.2,"('EV', 'AS')",0.6,0.6666666666666666,0.0
176,0,0.1,0.2,"('HA', 'OO')",0.5,0.5714285714285714,0.0
177,0,0.1,0.2,"('HA', 'AS')",0.0714285714285714,0.0714285714285714,0.5
178,0,0.1,0.3,"('VX', 'AA')",0.041666666666666685,0.041666666666666685,0.3333333333333333
179,0,0.1,0.3,"('VX', 'F9')",0.16666666666666663,0.0,0.6666666666666666
180,0,0.1,0.3,"('VX', 'B6')",0.047619047619047616,0.047619047619047616,0.3333333333333333
181,0,0.1,0.3,"('VX', 'DL')",0.09523809523809523,0.16666666666666669,0.3333333333333333
182,0,0.1,0.3,"('VX', 'UA')",0.08333333333333331,0.1111111111111111,0.3333333333333333
183,0,0.1,0.3,"('VX', 'WN')",0.1111111111111111,0.06666666666666671,0.3333333333333333
184,0,0.1,0.3,"('VX', 'US')",0.16666666666666669,0.16666666666666669,0.3333333333333333
185,0,0.1,0.3,"('VX', 'MQ')",0.26666666666666666,0.06666666666666671,0.3333333333333333
186,0,0.1,0.3,"('VX', 'NK')",0.06666666666666671,0.06666666666666671,0.3333333333333333
187,0,0.1,0.3,"('VX', 'EV')",0.06666666666666671,0.06666666666666671,0.3333333333333333
188,0,0.1,0.3,"('VX', 'HA')",0.06666666666666671,0.06666666666666671,0.3333333333333333
189,0,0.1,0.3,"('VX', 'OO')",0.0,0.16666666666666666,0.3333333333333333
190,0,0.1,0.3,"('VX', 'AS')",0.380952380952381,0.23809523809523808,0.3333333333333333
191,0,0.1,0.3,"('AA', 'F9')",0.19047619047619047,0.08333333333333331,0.3333333333333333
192,0,0.1,0.3,"('AA', 'B6')",0.033333333333333326,0.03030303030303033,0.3333333333333333
193,0,0.1,0.3,"('AA', 'DL')",0.2222222222222222,0.2333333333333333,0.3333333333333333
194,0,0.1,0.3,"('AA', 'UA')",0.2222222222222222,0.1515151515151515,0.3333333333333333
195,0,0.1,0.3,"('AA', 'WN')",0.2222222222222222,0.2333333333333333,0.3333333333333333
196,0,0.1,0.3,"('AA', 'US')",0.20833333333333331,0.1111111111111111,0.3333333333333333
197,0,0.1,0.3,"('AA', 'MQ')",0.16666666666666666,0.19047619047619047,0.3333333333333333
198,0,0.1,0.3,"('AA', 'NK')",0.1111111111111111,0.033333333333333326,0.3333333333333333
199,0,0.1,0.3,"('AA', 'EV')",0.08333333333333331,0.1111111111111111,0.3333333333333333
200,0,0.1,0.3,"('AA', 'HA')",0.09523809523809523,0.23809523809523808,0.3333333333333333
201,0,0.1,0.3,"('AA', 'OO')",0.16666666666666666,0.19047619047619047,0.3333333333333333
202,0,0.1,0.3,"('AA', 'AS')",0.08333333333333331,0.1111111111111111,0.3333333333333333
203,0,0.1,0.3,"('F9', 'B6')",0.09523809523809523,0.09523809523809523,0.3333333333333333
204,0,0.1,0.3,"('F9', 'DL')",0.1111111111111111,0.1111111111111111,0.3333333333333333
205,0,0.1,0.3,"('F9', 'UA')",0.041666666666666685,0.041666666666666685,0.3333333333333333
206,0,0.1,0.3,"('F9', 'WN')",0.041666666666666685,0.0,0.3333333333333333
207,0,0.1,0.3,"('F9', 'US')",0.047619047619047616,0.09523809523809523,0.3333333333333333
208,0,0.1,0.3,"('F9', 'MQ')",0.0,0.0,0.3333333333333333
209,0,0.1,0.3,"('F9', 'NK')",0.047619047619047616,0.09523809523809523,0.3333333333333333
210,0,0.1,0.3,"('F9', 'EV')",0.16666666666666666,0.047619047619047616,0.3333333333333333
211,0,0.1,0.3,"('F9', 'HA')",0.06666666666666671,0.06666666666666671,0.3333333333333333
212,0,0.1,0.3,"('F9', 'OO')",0.16666666666666666,0.19047619047619047,0.3333333333333333
213,0,0.1,0.3,"('F9', 'AS')",0.0,0.0,0.3333333333333333
214,0,0.1,0.3,"('B6', 'DL')",0.20833333333333331,0.20833333333333331,0.3333333333333333
215,0,0.1,0.3,"('B6', 'UA')",0.20833333333333331,0.1111111111111111,0.3333333333333333
216,0,0.1,0.3,"('B6', 'WN')",0.2222222222222222,0.2333333333333333,0.3333333333333333
217,0,0.1,0.3,"('B6', 'US')",0.08333333333333331,0.08333333333333331,0.3333333333333333
218,0,0.1,0.3,"('B6', 'MQ')",0.16666666666666669,0.23809523809523808,0.3333333333333333
219,0,0.1,0.3,"('B6', 'NK')",0.16666666666666669,0.16666666666666669,0.3333333333333333
220,0,0.1,0.3,"('B6', 'EV')",0.09523809523809523,0.041666666666666685,0.3333333333333333
221,0,0.1,0.3,"('B6', 'HA')",0.1333333333333333,0.1333333333333333,0.3333333333333333
222,0,0.1,0.3,"('B6', 'OO')",0.09523809523809523,0.16666666666666669,0.3333333333333333
223,0,0.1,0.3,"('B6', 'AS')",0.16666666666666666,0.16666666666666666,0.3333333333333333
224,0,0.1,0.3,"('DL', 'UA')",0.16666666666666669,0.16666666666666669,0.3333333333333333
225,0,0.1,0.3,"('DL', 'WN')",0.1111111111111111,0.033333333333333326,0.3333333333333333
226,0,0.1,0.3,"('DL', 'US')",0.06060606060606061,0.0,0.3333333333333333
227,0,0.1,0.3,"('DL', 'MQ')",0.16666666666666666,0.047619047619047616,0.3333333333333333
228,0,0.1,0.3,"('DL', 'NK')",0.08333333333333331,0.0,0.3333333333333333
229,0,0.1,0.3,"('DL', 'EV')",0.19047619047619047,0.08333333333333331,0.3333333333333333
230,0,0.1,0.3,"('DL', 'HA')",0.16666666666666669,0.0,0.3333333333333333
231,0,0.1,0.3,"('DL', 'OO')",0.047619047619047616,0.0,0.3333333333333333
232,0,0.1,0.3,"('DL', 'AS')",0.08333333333333331,0.08333333333333331,0.3333333333333333
233,0,0.1,0.3,"('UA', 'WN')",0.1111111111111111,0.033333333333333326,0.3333333333333333
234,0,0.1,0.3,"('UA', 'US')",0.1111111111111111,0.16666666666666669,0.3333333333333333
235,0,0.1,0.3,"('UA', 'MQ')",0.16666666666666666,0.16666666666666666,0.3333333333333333
236,0,0.1,0.3,"('UA', 'NK')",0.20833333333333331,0.20833333333333331,0.3333333333333333
237,0,0.1,0.3,"('UA', 'EV')",0.0,0.19047619047619047,0.3333333333333333
238,0,0.1,0.3,"('UA', 'HA')",0.16666666666666666,0.16666666666666666,0.3333333333333333
239,0,0.1,0.3,"('UA', 'OO')",0.16666666666666666,0.047619047619047616,0.3333333333333333
240,0,0.1,0.3,"('UA', 'AS')",0.19047619047619047,0.20833333333333331,0.3333333333333333
241,0,0.1,0.3,"('WN', 'US')",0.1111111111111111,0.1111111111111111,0.3333333333333333
242,0,0.1,0.3,"('WN', 'MQ')",0.047619047619047616,0.041666666666666685,0.3333333333333333
243,0,0.1,0.3,"('WN', 'NK')",0.0,0.0,0.3333333333333333
244,0,0.1,0.3,"('WN', 'EV')",0.08333333333333331,0.1111111111111111,0.3333333333333333
245,0,0.1,0.3,"('WN', 'HA')",0.047619047619047616,0.041666666666666685,0.3333333333333333
246,0,0.1,0.3,"('WN', 'OO')",0.19047619047619047,0.08333333333333331,0.3333333333333333
247,0,0.1,0.3,"('WN', 'AS')",0.1111111111111111,0.1111111111111111,0.3333333333333333
248,0,0.1,0.3,"('US', 'MQ')",0.1333333333333333,0.0,0.3333333333333333
249,0,0.1,0.3,"('US', 'NK')",0.19047619047619047,0.19047619047619047,0.3333333333333333
250,0,0.1,0.3,"('US', 'EV')",0.0,0.16666666666666666,0.3333333333333333
251,0,0.1,0.3,"('US', 'HA')",0.16666666666666669,0.16666666666666669,0.3333333333333333
252,0,0.1,0.3,"('US', 'OO')",0.0,0.0,0.3333333333333333
253,0,0.1,0.3,"('US', 'AS')",0.08333333333333331,0.1111111111111111,0.3333333333333333
254,0,0.1,0.3,"('MQ', 'NK')",0.16666666666666669,0.23809523809523808,0.3333333333333333
255,0,0.1,0.3,"('MQ', 'EV')",0.19047619047619047,0.08333333333333331,0.3333333333333333
256,0,0.1,0.3,"('MQ', 'HA')",0.16666666666666669,0.16666666666666669,0.3333333333333333
257,0,0.1,0.3,"('MQ', 'OO')",0.19047619047619047,0.19047619047619047,0.3333333333333333
258,0,0.1,0.3,"('MQ', 'AS')",0.08333333333333331,0.08333333333333331,0.3333333333333333
259,0,0.1,0.3,"('NK', 'EV')",0.16666666666666666,0.16666666666666666,0.3333333333333333
260,0,0.1,0.3,"('NK', 'HA')",0.06666666666666665,0.2666666666666666,0.6666666666666666
261,0,0.1,0.3,"('NK', 'OO')",0.16666666666666666,0.16666666666666666,0.3333333333333333
262,0,0.1,0.3,"('NK', 'AS')",0.1333333333333333,0.1333333333333333,0.3333333333333333
263,0,0.1,0.3,"('EV', 'HA')",0.0,0.0,0.3333333333333333
264,0,0.1,0.3,"('EV', 'OO')",0.19047619047619047,0.08333333333333331,0.3333333333333333
265,0,0.1,0.3,"('EV', 'AS')",0.1333333333333333,0.0,0.3333333333333333
266,0,0.1,0.3,"('HA', 'OO')",0.16666666666666669,0.380952380952381,0.3333333333333333
267,0,0.1,0.3,"('HA', 'AS')",0.09523809523809523,0.09523809523809523,0.6666666666666666
268,0,0.1,0.4,"('VX', 'AA')",0.125,0.125,0.25
269,0,0.1,0.4,"('VX', 'F9')",0.0,0.16666666666666663,0.5
270,0,0.1,0.4,"('VX', 'B6')",0.0357142857142857,0.0357142857142857,0.25
271,0,0.1,0.4,"('VX', 'DL')",0.17857142857142855,0.25,0.25
272,0,0.1,0.4,"('VX', 'UA')",0.0,0.02777777777777779,0.25
273,0,0.1,0.4,"('VX', 'WN')",0.19444444444444442,0.15000000000000002,0.25
274,0,0.1,0.4,"('VX', 'US')",0.25,0.25,0.25
275,0,0.1,0.4,"('VX', 'MQ')",0.26666666666666666,0.06666666666666671,0.3333333333333333
276,0,0.1,0.4,"('VX', 'NK')",0.09999999999999998,0.09999999999999998,0.5
277,0,0.1,0.4,"('VX', 'EV')",0.06666666666666671,0.06666666666666671,0.3333333333333333
278,0,0.1,0.4,"('VX', 'HA')",0.09999999999999998,0.09999999999999998,0.5
279,0,0.1,0.4,"('VX', 'OO')",0.0,0.16666666666666666,0.3333333333333333
280,0,0.1,0.4,"('VX', 'AS')",0.0357142857142857,0.0357142857142857,0.25
281,0,0.1,0.4,"('AA', 'F9')",0.10714285714285715,0.0,0.25
282,0,0.1,0.4,"('AA', 'B6')",0.04999999999999999,0.11363636363636365,0.25
283,0,0.1,0.4,"('AA', 'DL')",0.1388888888888889,0.15,0.25
284,0,0.1,0.4,"('AA', 'UA')",0.1388888888888889,0.06818181818181818,0.25
285,0,0.1,0.4,"('AA', 'WN')",0.1388888888888889,0.15,0.25
286,0,0.1,0.4,"('AA', 'US')",0.125,0.02777777777777779,0.25
287,0,0.1,0.4,"('AA', 'MQ')",0.16666666666666666,0.19047619047619047,0.3333333333333333
288,0,0.1,0.4,"('AA', 'NK')",0.02777777777777779,0.04999999999999999,0.25
289,0,0.1,0.4,"('AA', 'EV')",0.0,0.02777777777777779,0.25
290,0,0.1,0.4,"('AA', 'HA')",0.3214285714285714,0.17857142857142855,0.25
291,0,0.1,0.4,"('AA', 'OO')",0.16666666666666666,0.19047619047619047,0.3333333333333333
292,0,0.1,0.4,"('AA', 'AS')",0.0,0.19444444444444442,0.25
293,0,0.1,0.4,"('F9', 'B6')",0.07142857142857145,0.07142857142857145,0.5
294,0,0.1,0.4,"('F9', 'DL')",0.02777777777777779,0.02777777777777779,0.25
295,0,0.1,0.4,"('F9', 'UA')",0.125,0.125,0.25
296,0,0.1,0.4,"('F9', 'WN')",0.125,0.08333333333333331,0.25
297,0,0.1,0.4,"('F9', 'US')",0.0357142857142857,0.17857142857142855,0.25
298,0,0.1,0.4,"('F9', 'MQ')",0.0,0.0,0.3333333333333333
299,0,0.1,0.4,"('F9', 'NK')",0.0357142857142857,0.17857142857142855,0.25
300,0,0.1,0.4,"('F9', 'EV')",0.16666666666666666,0.047619047619047616,0.3333333333333333
301,0,0.1,0.4,"('F9', 'HA')",0.09999999999999998,0.09999999999999998,0.5
302,0,0.1,0.4,"('F9', 'OO')",0.16666666666666666,0.19047619047619047,0.3333333333333333
303,0,0.1,0.4,"('F9', 'AS')",0.08333333333333331,0.08333333333333331,0.25
304,0,0.1,0.4,"('B6', 'DL')",0.125,0.125,0.25
305,0,0.1,0.4,"('B6', 'UA')",0.125,0.02777777777777779,0.25
306,0,0.1,0.4,"('B6', 'WN')",0.02777777777777779,0.04999999999999999,0.25
307,0,0.1,0.4,"('B6', 'US')",0.0,0.0,0.25
308,0,0.1,0.4,"('B6', 'MQ')",0.16666666666666669,0.23809523809523808,0.3333333333333333
309,0,0.1,0.4,"('B6', 'NK')",0.25,0.25,0.25
310,0,0.1,0.4,"('B6', 'EV')",0.07142857142857145,0.125,0.5
311,0,0.1,0.4,"('B6', 'HA')",0.04999999999999999,0.04999999999999999,0.25
312,0,0.1,0.4,"('B6', 'OO')",0.07142857142857145,0.0,0.5
313,0,0.1,0.4,"('B6', 'AS')",0.08333333333333334,0.08333333333333334,0.25
314,0,0.1,0.4,"('DL', 'UA')",0.25,0.25,0.25
315,0,0.1,0.4,"('DL', 'WN')",0.1388888888888889,0.15,0.25
316,0,0.1,0.4,"('DL', 'US')",0.022727272727272707,0.08333333333333331,0.25
317,0,0.1,0.4,"('DL', 'MQ')",0.16666666666666666,0.19047619047619047,0.3333333333333333
318,0,0.1,0.4,"('DL', 'NK')",0.0,0.08333333333333331,0.25
319,0,0.1,0.4,"('DL', 'EV')",0.10714285714285715,0.0,0.25
