,Runs,Initial Sample,Query Sample,Pair,Error on materialized,Error on lattice,Prediction
165,0,0.2,0.2,"('US', 'NK')",0.35714285714285715,0.35714285714285715,0.5
166,0,0.2,0.2,"('MQ', 'HA')",0.0,0.0,1.0
167,0,0.2,0.2,"('MQ', 'AS')",0.25,0.25,1.0
168,0,0.2,0.2,"('NK', 'AS')",0.4,0.4,1.0
169,0,0.2,0.3,"('VX', 'NK')",0.06666666666666671,0.06666666666666671,0.3333333333333333
170,0,0.2,0.3,"('VX', 'HA')",0.06666666666666665,0.06666666666666665,0.6666666666666666
171,0,0.2,0.3,"('AA', 'WN')",0.11111111111111116,0.06666666666666665,0.6666666666666666
172,0,0.2,0.3,"('B6', 'HA')",0.1333333333333333,0.1333333333333333,0.3333333333333333
173,0,0.2,0.3,"('B6', 'AS')",0.16666666666666663,0.16666666666666663,1.0
174,0,0.2,0.3,"('DL', 'NK')",0.08333333333333337,0.11111111111111116,0.6666666666666666
175,0,0.2,0.3,"('DL', 'HA')",0.16666666666666666,0.16666666666666666,0.3333333333333333
176,0,0.2,0.3,"('UA', 'US')",0.0,0.06666666666666671,0.3333333333333333
177,0,0.2,0.3,"('UA', 'HA')",0.0,0.0,0.6666666666666666
178,0,0.2,0.3,"('NK', 'HA')",0.13333333333333341,0.13333333333333341,0.6666666666666666
179,0,0.2,0.3,"('NK', 'AS')",0.06666666666666665,0.06666666666666665,0.6666666666666666
180,0,0.2,0.3,"('EV', 'AS')",0.19999999999999996,0.16666666666666663,1.0
181,0,0.2,0.4,"('VX', 'MQ')",0.1333333333333333,0.1333333333333333,0.3333333333333333
182,0,0.2,0.4,"('AA', 'US')",0.125,0.02777777777777779,0.25
183,0,0.2,0.4,"('AA', 'NK')",0.02777777777777779,0.050000000000000044,0.75
184,0,0.2,0.4,"('F9', 'WN')",0.125,0.1388888888888889,0.25
185,0,0.2,0.4,"('F9', 'MQ')",0.16666666666666663,0.16666666666666663,1.0
186,0,0.2,0.4,"('F9', 'NK')",0.0357142857142857,0.0357142857142857,0.75
187,0,0.2,0.4,"('B6', 'AS')",0.16666666666666663,0.16666666666666663,1.0
188,0,0.2,0.4,"('DL', 'UA')",0.050000000000000044,0.050000000000000044,0.75
189,0,0.2,0.4,"('DL', 'AS')",0.125,0.125,0.75
190,0,0.2,0.4,"('UA', 'WN')",0.1388888888888889,0.04999999999999999,0.25
191,0,0.2,0.4,"('UA', 'US')",0.08333333333333331,0.15000000000000002,0.25
192,0,0.2,0.4,"('UA', 'MQ')",0.16666666666666663,0.16666666666666663,1.0
193,0,0.2,0.4,"('UA', 'AS')",0.0357142857142857,0.125,0.75
194,0,0.2,0.4,"('WN', 'US')",0.02777777777777779,0.02777777777777779,0.75
195,0,0.2,0.4,"('WN', 'NK')",0.02777777777777779,0.02777777777777779,0.25
196,0,0.2,0.4,"('WN', 'EV')",0.0,0.08333333333333337,0.75
197,0,0.2,0.4,"('WN', 'HA')",0.0357142857142857,0.0,0.75
198,0,0.2,0.4,"('WN', 'OO')",0.0357142857142857,0.0,0.75
199,0,0.2,0.4,"('WN', 'AS')",0.02777777777777779,0.02777777777777779,0.75
200,0,0.2,0.4,"('US', 'NK')",0.19047619047619047,0.19047619047619047,0.3333333333333333
201,0,0.2,0.4,"('MQ', 'HA')",0.0,0.0,1.0
202,0,0.2,0.4,"('MQ', 'OO')",0.10714285714285715,0.10714285714285715,0.25
203,0,0.2,0.4,"('MQ', 'AS')",0.25,0.25,1.0
204,0,0.2,0.4,"('NK', 'HA')",0.13333333333333341,0.13333333333333341,0.6666666666666666
205,0,0.2,0.5,"('VX', 'F9')",0.25,0.25,0.75
206,0,0.2,0.5,"('VX', 'WN')",0.05555555555555558,0.033333333333333326,0.8333333333333334
207,0,0.2,0.5,"('VX', 'NK')",0.06666666666666671,0.06666666666666671,0.3333333333333333
208,0,0.2,0.5,"('VX', 'OO')",0.08333333333333331,0.08333333333333331,0.25
209,0,0.2,0.5,"('AA', 'F9')",0.08571428571428574,0.050000000000000044,0.8
210,0,0.2,0.5,"('AA', 'MQ')",0.16666666666666663,0.2857142857142857,1.0
211,0,0.2,0.5,"('AA', 'NK')",0.05555555555555558,0.033333333333333326,0.8333333333333334
212,0,0.2,0.5,"('AA', 'AS')",0.04166666666666666,0.05555555555555555,0.16666666666666666
213,0,0.2,0.5,"('B6', 'HA')",0.1333333333333333,0.1333333333333333,0.3333333333333333
214,0,0.2,0.5,"('B6', 'AS')",0.08333333333333334,0.08333333333333331,0.25
215,0,0.2,0.5,"('DL', 'UA')",0.16666666666666669,0.06666666666666671,0.3333333333333333
216,0,0.2,0.5,"('DL', 'NK')",0.125,0.05555555555555558,0.5
217,0,0.2,0.5,"('UA', 'US')",0.05555555555555558,0.0,0.5
218,0,0.2,0.5,"('UA', 'OO')",0.08333333333333334,0.0357142857142857,0.25
219,0,0.2,0.5,"('UA', 'AS')",0.05714285714285716,0.07500000000000001,0.2
220,0,0.2,0.5,"('MQ', 'HA')",0.0,0.0,0.5
221,0,0.2,0.5,"('NK', 'EV')",0.08333333333333334,0.08333333333333334,0.25
222,0,0.2,0.5,"('NK', 'HA')",0.06666666666666671,0.06666666666666671,0.3333333333333333
223,0,0.2,0.6,"('VX', 'US')",0.08333333333333334,0.08333333333333334,0.25
224,0,0.2,0.6,"('AA', 'UA')",0.0,0.06060606060606061,0.3333333333333333
225,0,0.2,0.6,"('AA', 'HA')",0.17142857142857143,0.02857142857142858,0.6
226,0,0.2,0.6,"('B6', 'NK')",0.125,0.125,0.5
227,0,0.2,0.6,"('B6', 'HA')",0.1333333333333333,0.1333333333333333,0.3333333333333333
228,0,0.2,0.6,"('B6', 'OO')",0.17142857142857143,0.09999999999999998,0.6
229,0,0.2,0.6,"('B6', 'AS')",0.08333333333333334,0.08333333333333331,0.25
230,0,0.2,0.6,"('DL', 'UA')",0.07142857142857145,0.028571428571428525,0.42857142857142855
231,0,0.2,0.6,"('DL', 'HA')",0.16666666666666669,0.16666666666666669,0.5
232,0,0.2,0.6,"('UA', 'EV')",0.08333333333333331,0.10714285714285715,0.25
233,0,0.2,0.6,"('UA', 'HA')",0.0,0.0,0.5
234,0,0.2,0.6,"('UA', 'OO')",0.08333333333333334,0.0357142857142857,0.25
235,0,0.2,0.6,"('UA', 'AS')",0.05714285714285716,0.07500000000000001,0.2
236,0,0.2,0.6,"('WN', 'NK')",0.09523809523809523,0.09523809523809523,0.42857142857142855
237,0,0.2,0.6,"('WN', 'HA')",0.17857142857142855,0.125,0.25
238,0,0.2,0.6,"('US', 'OO')",0.16666666666666669,0.16666666666666669,0.5
239,0,0.2,0.6,"('MQ', 'HA')",0.0,0.0,0.5
240,0,0.2,0.6,"('MQ', 'AS')",0.25,0.25,0.5
241,0,0.2,0.6,"('NK', 'HA')",0.06666666666666671,0.06666666666666671,0.3333333333333333
242,0,0.2,0.6,"('NK', 'OO')",0.08333333333333334,0.08333333333333334,0.25
243,0,0.2,0.6,"('NK', 'AS')",0.1333333333333333,0.1333333333333333,0.3333333333333333
244,0,0.2,0.6,"('EV', 'AS')",0.1333333333333333,0.0,0.3333333333333333
245,0,0.2,0.7,"('VX', 'B6')",0.11428571428571432,0.11428571428571432,0.4
246,0,0.2,0.7,"('AA', 'UA')",0.0,0.06060606060606061,0.3333333333333333
247,0,0.2,0.7,"('AA', 'US')",0.04166666666666666,0.05555555555555555,0.16666666666666666
248,0,0.2,0.7,"('AA', 'MQ')",0.08333333333333334,0.17857142857142855,0.25
249,0,0.2,0.7,"('AA', 'AS')",0.04166666666666666,0.05555555555555555,0.16666666666666666
250,0,0.2,0.7,"('F9', 'B6')",0.17142857142857143,0.17142857142857143,0.6
251,0,0.2,0.7,"('F9', 'AS')",0.16666666666666669,0.16666666666666669,0.5
252,0,0.2,0.7,"('B6', 'US')",0.08333333333333331,0.08333333333333331,0.3333333333333333
253,0,0.2,0.7,"('B6', 'EV')",0.17142857142857143,0.22499999999999998,0.6
254,0,0.2,0.7,"('DL', 'US')",0.10227272727272729,0.041666666666666685,0.375
255,0,0.2,0.7,"('UA', 'US')",0.12698412698412698,0.0714285714285714,0.5714285714285714
256,0,0.2,0.7,"('UA', 'EV')",0.08333333333333331,0.10714285714285715,0.25
257,0,0.2,0.7,"('UA', 'AS')",0.05714285714285716,0.07500000000000001,0.2
258,0,0.2,0.7,"('WN', 'NK')",0.09523809523809523,0.09523809523809523,0.42857142857142855
259,0,0.2,0.7,"('WN', 'AS')",0.05555555555555558,0.05555555555555558,0.5
260,0,0.2,0.7,"('US', 'OO')",0.16666666666666669,0.16666666666666669,0.5
261,0,0.2,0.7,"('US', 'AS')",0.041666666666666685,0.1111111111111111,0.3333333333333333
262,0,0.2,0.7,"('MQ', 'OO')",0.05714285714285716,0.05714285714285716,0.2
263,0,0.2,0.7,"('NK', 'AS')",0.1333333333333333,0.1333333333333333,0.3333333333333333
264,0,0.2,0.7,"('EV', 'HA')",0.16666666666666669,0.16666666666666669,0.5
265,0,0.2,0.7,"('HA', 'OO')",0.25,0.1785714285714286,0.75
266,0,0.2,0.8,"('VX', 'MQ')",0.06666666666666665,0.2666666666666666,0.6666666666666666
267,0,0.2,0.8,"('F9', 'DL')",0.06349206349206349,0.06349206349206349,0.2857142857142857
268,0,0.2,0.8,"('F9', 'AS')",0.16666666666666669,0.16666666666666669,0.5
269,0,0.2,0.8,"('B6', 'AS')",0.08333333333333334,0.08333333333333331,0.25
270,0,0.2,0.8,"('DL', 'UA')",0.07142857142857145,0.028571428571428525,0.42857142857142855
271,0,0.2,0.8,"('DL', 'NK')",0.125,0.05555555555555558,0.5
272,0,0.2,0.8,"('DL', 'AS')",0.08333333333333331,0.08333333333333331,0.3333333333333333
273,0,0.2,0.8,"('UA', 'MQ')",0.08333333333333334,0.08333333333333334,0.25
274,0,0.2,0.8,"('UA', 'HA')",0.0,0.0,0.5
275,0,0.2,0.8,"('UA', 'AS')",0.05714285714285716,0.07500000000000001,0.2
276,0,0.2,0.8,"('WN', 'US')",0.05555555555555558,0.05555555555555558,0.5
277,0,0.2,0.8,"('WN', 'NK')",0.09523809523809523,0.09523809523809523,0.42857142857142855
278,0,0.2,0.8,"('WN', 'HA')",0.17857142857142855,0.125,0.25
279,0,0.2,0.8,"('WN', 'AS')",0.05555555555555558,0.05555555555555558,0.5
280,0,0.2,0.8,"('US', 'NK')",0.05714285714285716,0.05714285714285716,0.2
281,0,0.2,0.8,"('US', 'HA')",0.25,0.25,0.75
282,0,0.2,0.8,"('MQ', 'HA')",0.0,0.0,0.5
283,0,0.2,0.8,"('NK', 'HA')",0.06666666666666671,0.06666666666666671,0.3333333333333333
284,0,0.2,0.8,"('NK', 'AS')",0.1333333333333333,0.1333333333333333,0.3333333333333333
285,0,0.2,0.9,"('VX', 'AA')",0.0714285714285714,0.1964285714285714,0.5714285714285714
286,0,0.2,0.9,"('AA', 'B6')",0.025000000000000022,0.07954545454545453,0.375
287,0,0.2,0.9,"('AA', 'NK')",0.07936507936507936,0.15714285714285714,0.14285714285714285
288,0,0.2,0.9,"('AA', 'HA')",0.07142857142857145,0.0714285714285714,0.5
289,0,0.2,0.9,"('AA', 'AS')",0.01785714285714285,0.07936507936507936,0.14285714285714285
290,0,0.2,0.9,"('F9', 'WN')",0.05357142857142855,0.09523809523809523,0.42857142857142855
291,0,0.2,0.9,"('F9', 'US')",0.047619047619047616,0.09523809523809523,0.3333333333333333
292,0,0.2,0.9,"('DL', 'UA')",0.0,0.09999999999999998,0.5
293,0,0.2,0.9,"('DL', 'WN')",0.07936507936507936,0.15714285714285714,0.14285714285714285
294,0,0.2,0.9,"('DL', 'AS')",0.0357142857142857,0.0357142857142857,0.2857142857142857
295,0,0.2,0.9,"('UA', 'US')",0.05555555555555558,0.0,0.5
296,0,0.2,0.9,"('UA', 'EV')",0.06666666666666671,0.2571428571428572,0.4
297,0,0.2,0.9,"('UA', 'HA')",0.09999999999999998,0.09999999999999998,0.6
298,0,0.2,0.9,"('UA', 'OO')",0.033333333333333354,0.08571428571428569,0.2
299,0,0.2,0.9,"('WN', 'AS')",0.015873015873015872,0.015873015873015872,0.42857142857142855
300,0,0.2,0.9,"('US', 'OO')",0.06666666666666671,0.06666666666666671,0.4
301,0,0.2,0.9,"('MQ', 'EV')",0.023809523809523808,0.08333333333333334,0.16666666666666666
302,0,0.2,1.0,"('VX', 'HA')",0.0,0.0,0.2
303,0,0.2,1.0,"('VX', 'AS')",0.0,0.0,0.2857142857142857
